OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,Sales,OrderValue
530807,100740,31/10/2025,2003,3,20,Wallet,Completed,41,Mashhad,23/11/2023,New,USB-C Cable,Accessories,9,22,22
530808,107602,05/01/2025,2011,2,5,Cash,Completed,18,Rasht,18/08/2023,Regular,Desk Lamp,Home Office,32,61,61
530809,100459,07/11/2024,2013,3,15,Cash,Completed,58,Tehran,02/02/2024,Regular,Notebook,Stationery,7,18,18
530810,100775,14/05/2025,2002,2,5,CardToCard,Cancelled,58,Tehran,17/01/2024,Regular,Mechanical Keyboard,Electronics,62,118,118
530811,106111,08/01/2026,2020,4,5,CardToCard,Completed,59,Mashhad,02/02/2023,New,Gaming Controller,Gaming,68,258,258
530812,104603,18/01/2026,2016,1,0,CardToCard,Completed,33,Karaj,24/06/2025,Regular,Monitor,Electronics,21,21,21
530813,103674,21/08/2024,2018,1,5,Wallet,Completed,18,Tehran,09/07/2024,VIP,Microphone,Electronics,85,81,81
530814,103271,20/05/2026,2006,1,5,Wallet,Completed,25,Isfahan,02/04/2023,New,Webcam,Electronics,48,46,46
530815,108023,20/05/2024,2002,1,0,Gateway,Completed,65,Tabriz,09/06/2023,New,Mechanical Keyboard,Electronics,62,62,62
530816,109791,02/07/2024,2002,3,15,Gateway,Completed,27,Karaj,01/04/2024,Regular,Mechanical Keyboard,Electronics,62,158,158
530817,107850,28/08/2025,2017,2,5,Gateway,Completed,27,Tabriz,27/07/2023,Regular,HDMI Cable,Accessories,11,21,21
530818,100218,18/01/2026,2006,4,5,Gateway,Cancelled,22,Tehran,23/05/2024,Regular,Webcam,Electronics,48,182,182
530819,105497,09/06/2024,2020,1,0,Gateway,Completed,54,Mashhad,01/08/2024,New,Gaming Controller,Gaming,68,68,68
530820,104551,07/10/2024,2004,1,15,Gateway,Cancelled,20,Rasht,24/05/2024,New,Power Bank,Electronics,35,30,30
530821,103426,08/03/2024,2006,3,0,Wallet,Completed,65,Shiraz,19/05/2024,New,Webcam,Electronics,48,144,144
530822,106992,01/02/2025,2008,4,10,Gateway,Completed,57,Tehran,31/01/2025,Regular,Phone Case,Accessories,14,50,50
530823,104984,22/03/2025,2007,1,10,Wallet,Completed,37,Shiraz,04/03/2025,Regular,Headphones,Electronics,75,68,68
530824,109431,25/05/2025,2011,1,10,Gateway,Completed,21,Mashhad,28/11/2024,New,Desk Lamp,Home Office,32,29,29
530825,105702,10/06/2024,2017,1,10,Gateway,Completed,41,Mashhad,30/05/2024,New,HDMI Cable,Accessories,11,10,10
530826,103154,27/08/2024,2015,1,0,CardToCard,Completed,56,Ahvaz,26/02/2023,Regular,Bluetooth Speaker,Electronics,58,58,58
530827,109385,14/10/2025,2015,1,0,CardToCard,Completed,38,Tehran,06/04/2023,Regular,Bluetooth Speaker,Electronics,58,58,58
530828,106345,05/04/2024,2018,1,15,Wallet,Completed,26,Karaj,22/10/2024,Regular,Microphone,Electronics,85,72,72
530829,107261,04/01/2024,2017,3,5,CardToCard,Completed,27,Isfahan,25/08/2025,Regular,HDMI Cable,Accessories,11,31,31
530830,102556,02/12/2024,2015,2,5,CardToCard,Returned,22,Rasht,22/10/2025,New,Bluetooth Speaker,Electronics,58,110,110
530831,102251,15/05/2025,2017,2,15,Gateway,Completed,42,Shiraz,24/05/2025,Regular,HDMI Cable,Accessories,11,19,19
530832,106297,13/02/2026,2007,2,0,Gateway,Cancelled,41,Karaj,05/09/2023,VIP,Headphones,Electronics,75,150,150
530833,102814,04/02/2024,2013,1,20,Cash,Completed,64,Tehran,29/11/2023,Regular,Notebook,Stationery,7,6,6
530834,100875,15/10/2024,2004,1,10,Gateway,Completed,51,Tehran,22/04/2023,Regular,Power Bank,Electronics,35,32,32
530835,104172,10/01/2026,2002,1,0,Gateway,Completed,30,Tabriz,15/02/2024,Regular,Mechanical Keyboard,Electronics,62,62,62
530836,102862,07/09/2025,2014,3,5,Gateway,Completed,62,Tehran,07/04/2025,VIP,Backpack,Accessories,42,120,120
530837,109289,30/06/2025,2003,1,30,Gateway,Completed,41,Mashhad,23/01/2024,New,USB-C Cable,Accessories,9,6,6
530839,103693,05/02/2025,2007,1,5,Gateway,Completed,27,Tehran,04/01/2025,Regular,Headphones,Electronics,75,71,71
530840,100602,03/06/2026,2011,1,5,Gateway,Completed,55,Tehran,15/05/2023,VIP,Desk Lamp,Home Office,32,30,30
530841,106378,02/08/2025,2014,2,10,Gateway,Completed,24,Mashhad,12/08/2024,Regular,Backpack,Accessories,42,76,76
530842,101954,05/12/2025,2017,2,0,CardToCard,Cancelled,40,Tabriz,28/05/2024,New,HDMI Cable,Accessories,11,22,22
530843,107076,19/03/2025,2001,1,15,Wallet,Completed,46,Kerman,04/06/2025,New,Wireless Mouse,Electronics,18,15,15
530844,101055,08/11/2024,2018,2,5,Gateway,Completed,21,Tehran,21/02/2023,New,Microphone,Electronics,85,162,162
530845,107011,04/10/2024,2013,1,0,Cash,Completed,19,Kerman,02/02/2023,Regular,Notebook,Stationery,7,7,7
530846,109452,19/11/2025,2002,1,10,Wallet,Returned,34,Rasht,18/09/2024,Regular,Mechanical Keyboard,Electronics,62,56,56
530847,109405,02/02/2025,2003,4,5,Gateway,Completed,54,Rasht,29/12/2024,VIP,USB-C Cable,Accessories,9,34,34
530848,105121,05/10/2024,2013,3,5,Gateway,Completed,57,Tehran,07/02/2025,New,Notebook,Stationery,7,20,20
530849,103031,20/07/2025,2003,4,0,Wallet,Completed,53,Shiraz,03/11/2023,VIP,USB-C Cable,Accessories,9,36,36
530850,105872,28/06/2026,2014,1,10,Gateway,Cancelled,40,Tehran,25/06/2024,New,Backpack,Accessories,42,38,38
530851,107767,06/01/2025,2002,3,0,Cash,Completed,60,Tehran,14/09/2025,New,Mechanical Keyboard,Electronics,62,186,186
530852,108184,21/05/2024,2008,2,5,Cash,Completed,54,Tehran,23/08/2024,VIP,Phone Case,Accessories,14,27,27
530853,100669,08/07/2025,2008,2,5,CardToCard,Completed,62,Tabriz,22/01/2023,New,Phone Case,Accessories,14,27,27
530854,103432,12/12/2024,2008,4,30,Gateway,Completed,54,Tehran,18/06/2023,New,Phone Case,Accessories,14,39,39
530855,105031,24/05/2025,2004,2,10,CardToCard,Completed,33,Shiraz,11/02/2025,Regular,Power Bank,Electronics,35,63,63
530857,105898,30/01/2025,2013,2,5,Gateway,Completed,63,Karaj,20/09/2023,VIP,Notebook,Stationery,7,13,13
530858,101690,18/09/2024,2003,2,0,Gateway,Completed,22,Isfahan,14/10/2025,Regular,USB-C Cable,Accessories,9,18,18
530859,101436,06/06/2026,2018,5,30,Wallet,Completed,22,Mashhad,24/06/2025,Regular,Microphone,Electronics,85,298,298
530860,106879,30/07/2025,2010,2,15,CardToCard,Completed,46,Tehran,13/01/2025,Regular,Fitness Band,Wearables,55,94,94
530861,106658,21/09/2024,2020,5,5,Gateway,Completed,42,Tabriz,01/11/2023,VIP,Gaming Controller,Gaming,68,323,323
530862,109474,30/09/2024,2003,1,30,Gateway,Completed,50,Tehran,01/12/2024,Regular,USB-C Cable,Accessories,9,6,6
530863,109709,06/06/2025,2005,1,0,Wallet,Completed,59,Shiraz,20/11/2024,Regular,Laptop Stand,Accessories,28,28,28
530864,104502,09/11/2024,2018,1,30,CardToCard,Completed,43,Tabriz,25/11/2024,Regular,Microphone,Electronics,85,59,59
530865,106936,29/10/2025,2013,1,0,Gateway,Completed,32,Tabriz,06/04/2023,Regular,Notebook,Stationery,7,7,7
530866,103083,15/06/2024,2013,2,0,CardToCard,Completed,31,Tehran,01/07/2024,New,Notebook,Stationery,7,14,14
530867,105120,14/06/2024,2002,5,0,CardToCard,Completed,19,Mashhad,03/12/2024,New,Mechanical Keyboard,Electronics,62,310,310
530868,108815,20/07/2024,2008,2,5,Wallet,Completed,40,Shiraz,26/06/2025,Regular,Phone Case,Accessories,14,27,27
530869,102990,25/01/2026,2015,3,0,CardToCard,Completed,38,Ahvaz,30/04/2023,New,Bluetooth Speaker,Electronics,58,174,174
530870,103973,19/03/2024,2001,1,0,Gateway,Cancelled,23,Qom,02/09/2023,Regular,Wireless Mouse,Electronics,18,18,18
530871,101365,03/06/2025,2005,1,20,Gateway,Completed,44,Ahvaz,10/08/2024,Regular,Laptop Stand,Accessories,28,22,22
530872,101292,16/01/2026,2003,1,0,Cash,Completed,59,Rasht,07/06/2023,Regular,USB-C Cable,Accessories,9,9,9
530873,107893,01/06/2024,2003,2,0,Cash,Completed,33,Tehran,13/11/2025,Regular,USB-C Cable,Accessories,9,18,18
530874,102584,20/03/2026,2008,4,0,Wallet,Completed,49,Qom,09/11/2023,Regular,Phone Case,Accessories,14,56,56
530875,105901,06/09/2025,2006,2,5,CardToCard,Completed,62,Tehran,20/08/2024,Regular,Webcam,Electronics,48,91,91
530876,107807,17/07/2024,2001,5,0,CardToCard,Cancelled,29,Rasht,12/12/2025,Regular,Wireless Mouse,Electronics,18,90,90
530877,103672,06/06/2026,2008,3,5,Wallet,Completed,22,Mashhad,15/06/2024,New,Phone Case,Accessories,14,40,40
530878,108624,20/12/2025,2003,1,5,Wallet,Completed,56,Kerman,18/06/2025,New,USB-C Cable,Accessories,9,9,9
530879,108916,19/02/2024,2008,2,0,Wallet,Completed,46,Tabriz,14/10/2025,New,Phone Case,Accessories,14,28,28
530880,107911,14/12/2025,2014,1,0,Gateway,Completed,20,Isfahan,16/03/2023,Regular,Backpack,Accessories,42,42,42
530881,105712,13/05/2025,2013,3,10,CardToCard,Completed,63,Isfahan,16/11/2023,New,Notebook,Stationery,7,19,19
530882,109843,10/02/2026,2013,3,0,Gateway,Returned,49,Mashhad,16/01/2023,Regular,Notebook,Stationery,7,21,21
530883,107374,24/05/2025,2019,1,0,Gateway,Completed,34,Tehran,01/04/2023,Regular,Tablet,Electronics,260,260,260
530884,101335,18/11/2025,2003,1,0,Gateway,Completed,43,Karaj,17/09/2024,Regular,USB-C Cable,Accessories,9,9,9
530885,106613,20/12/2025,2007,1,0,Gateway,Completed,62,Tehran,26/04/2023,New,Headphones,Electronics,75,75,75
530886,104911,19/11/2025,2008,1,0,Wallet,Completed,63,Tehran,18/12/2023,Regular,Phone Case,Accessories,14,14,14
530887,101960,20/02/2024,2011,3,20,Gateway,Completed,26,Rasht,08/12/2025,Regular,Desk Lamp,Home Office,32,77,77
530888,106603,29/07/2025,2017,1,10,CardToCard,Completed,40,Tehran,04/12/2024,VIP,HDMI Cable,Accessories,11,10,10
530889,109970,20/02/2026,2014,1,15,Gateway,Completed,32,Kerman,03/12/2024,Regular,Backpack,Accessories,42,36,36
530890,109768,10/04/2026,2011,1,10,Wallet,Completed,34,Isfahan,17/06/2024,Regular,Desk Lamp,Home Office,32,29,29
530891,106733,24/10/2025,2018,1,5,Cash,Completed,46,Kerman,14/12/2024,New,Microphone,Electronics,85,81,81
530892,109485,25/09/2024,2013,1,10,Gateway,Completed,39,Isfahan,30/12/2024,Regular,Notebook,Stationery,7,6,6
530893,104024,11/01/2026,2011,3,10,Gateway,Completed,31,Isfahan,30/06/2023,New,Desk Lamp,Home Office,32,86,86
530894,103572,23/01/2024,2003,2,15,Cash,Cancelled,58,Rasht,06/09/2024,Regular,USB-C Cable,Accessories,9,15,15
530895,106314,28/10/2025,2018,1,20,Wallet,Completed,21,Tehran,23/03/2025,New,Microphone,Electronics,85,68,68
530896,108886,23/02/2025,2014,5,30,Gateway,Completed,60,Shiraz,04/01/2024,Regular,Backpack,Accessories,42,147,147
530897,101699,30/01/2026,2001,4,10,Wallet,Completed,35,Karaj,22/06/2024,Regular,Wireless Mouse,Electronics,18,65,65
530898,105153,09/03/2025,2013,1,0,Gateway,Completed,30,Tehran,16/06/2025,Regular,Notebook,Stationery,7,7,7
530899,108734,31/12/2024,2004,1,0,Wallet,Completed,40,Karaj,26/09/2023,Regular,Power Bank,Electronics,35,35,35
530900,100964,30/12/2025,2003,1,0,Wallet,Completed,28,Mashhad,23/08/2023,New,USB-C Cable,Accessories,9,9,9
530901,101417,11/10/2024,2004,1,0,Wallet,Completed,48,Isfahan,18/09/2024,Regular,Power Bank,Electronics,35,35,35
530902,100582,25/02/2025,2004,1,10,Cash,Completed,58,Mashhad,03/03/2025,Regular,Power Bank,Electronics,35,32,32
530903,107634,29/12/2025,2015,1,30,Gateway,Completed,41,Isfahan,26/02/2025,VIP,Bluetooth Speaker,Electronics,58,41,41
530904,109992,12/01/2024,2018,1,10,Wallet,Completed,28,Tehran,08/06/2025,VIP,Microphone,Electronics,85,76,76
530905,105124,29/10/2024,2008,1,0,Gateway,Completed,50,Tehran,06/06/2025,VIP,Phone Case,Accessories,14,14,14
530906,109420,20/12/2025,2003,1,0,CardToCard,Completed,34,Tehran,05/07/2025,Regular,USB-C Cable,Accessories,9,9,9
530907,109551,30/01/2026,2019,3,15,Gateway,Completed,55,Mashhad,06/06/2024,Regular,Tablet,Electronics,260,663,663
530908,106321,18/05/2024,2017,3,0,Gateway,Completed,55,Mashhad,21/03/2025,VIP,HDMI Cable,Accessories,11,33,33
530909,108174,19/01/2025,2015,1,0,Gateway,Completed,43,Isfahan,17/10/2024,Regular,Bluetooth Speaker,Electronics,58,58,58
530910,106999,24/10/2024,2006,4,5,Gateway,Completed,37,Qom,22/10/2023,New,Webcam,Electronics,48,182,182
530911,103016,31/05/2026,2008,1,0,CardToCard,Completed,40,Tehran,22/08/2023,Regular,Phone Case,Accessories,14,14,14
530912,105842,02/05/2025,2020,4,0,Gateway,Completed,65,Tabriz,20/09/2023,Regular,Gaming Controller,Gaming,68,272,272
530913,100333,11/12/2024,2005,5,0,Gateway,Cancelled,32,Tehran,14/09/2023,Regular,Laptop Stand,Accessories,28,140,140
530914,107955,23/01/2026,2017,5,0,Gateway,Completed,49,Rasht,31/08/2024,New,HDMI Cable,Accessories,11,55,55
530915,100043,04/09/2025,2008,1,0,Gateway,Completed,51,Mashhad,25/04/2023,VIP,Phone Case,Accessories,14,14,14
530916,102829,07/09/2025,2010,1,15,Gateway,Completed,48,Qom,28/06/2024,Regular,Fitness Band,Wearables,55,47,47
530917,101530,12/06/2025,2005,1,5,Gateway,Completed,62,Tehran,28/02/2024,Regular,Laptop Stand,Accessories,28,27,27
530918,102493,26/12/2024,2007,1,10,CardToCard,Completed,62,Karaj,21/03/2024,Regular,Headphones,Electronics,75,68,68
530919,100996,26/03/2024,2018,3,10,Wallet,Completed,48,Mashhad,29/11/2023,Regular,Microphone,Electronics,85,230,230
530920,105014,01/07/2025,2013,1,0,Cash,Completed,63,Tehran,11/12/2024,New,Notebook,Stationery,7,7,7
530921,101030,24/12/2024,2002,2,5,Cash,Completed,34,Tehran,28/06/2023,Regular,Mechanical Keyboard,Electronics,62,118,118
530922,102040,26/01/2025,2003,1,15,Cash,Completed,39,Rasht,26/12/2025,VIP,USB-C Cable,Accessories,9,8,8
530923,104049,26/03/2026,2015,1,0,Cash,Completed,34,Kerman,26/01/2025,New,Bluetooth Speaker,Electronics,58,58,58
530924,105171,14/09/2025,2017,4,15,Cash,Completed,46,Isfahan,25/12/2024,New,HDMI Cable,Accessories,11,37,37
530925,108672,06/11/2025,2017,2,15,Wallet,Completed,21,Rasht,19/06/2023,Regular,HDMI Cable,Accessories,11,19,19
530926,109556,18/10/2025,2007,2,5,Gateway,Completed,21,Tabriz,19/11/2023,New,Headphones,Electronics,75,142,142
530927,106163,08/01/2025,2014,1,5,Gateway,Completed,28,Tehran,21/03/2025,New,Backpack,Accessories,42,40,40
530928,103072,27/04/2025,2002,1,0,Gateway,Completed,41,Shiraz,30/06/2023,VIP,Mechanical Keyboard,Electronics,62,62,62
530929,100706,14/04/2025,2003,2,5,Gateway,Completed,45,Isfahan,06/09/2025,Regular,USB-C Cable,Accessories,9,17,17
530930,106033,27/07/2024,2001,1,15,Gateway,Completed,54,Kerman,12/06/2024,Regular,Wireless Mouse,Electronics,18,15,15
530931,107859,30/06/2025,2008,5,0,Gateway,Completed,22,Qom,02/06/2023,New,Phone Case,Accessories,14,70,70
530932,108979,19/11/2024,2003,1,10,Gateway,Completed,54,Kerman,08/05/2024,New,USB-C Cable,Accessories,9,8,8
530933,104782,17/02/2024,2009,3,0,Cash,Completed,46,Shiraz,20/08/2024,New,Smart Watch,Wearables,120,360,360
530934,105719,24/05/2026,2002,1,15,CardToCard,Completed,18,Tehran,24/08/2025,New,Mechanical Keyboard,Electronics,62,53,53
530935,107174,25/12/2024,2003,2,0,Gateway,Completed,36,Shiraz,09/03/2023,New,USB-C Cable,Accessories,9,18,18
530936,101045,29/10/2024,2001,2,20,CardToCard,Completed,52,Shiraz,18/01/2025,Regular,Wireless Mouse,Electronics,18,29,29
530937,104661,26/06/2025,2001,1,0,Wallet,Completed,57,Mashhad,07/11/2023,New,Wireless Mouse,Electronics,18,18,18
530938,106216,26/01/2025,2017,2,20,Cash,Cancelled,41,Tehran,05/05/2024,New,HDMI Cable,Accessories,11,18,18
530939,106339,02/06/2026,2013,3,0,Gateway,Completed,56,Isfahan,17/01/2023,Regular,Notebook,Stationery,7,21,21
530940,106016,13/02/2024,2003,2,5,Gateway,Returned,23,Shiraz,09/04/2024,Regular,USB-C Cable,Accessories,9,17,17
530941,103165,06/12/2025,2010,3,5,CardToCard,Completed,24,Mashhad,30/01/2024,New,Fitness Band,Wearables,55,157,157
530942,103168,19/01/2024,2013,1,15,Gateway,Completed,30,Kerman,05/06/2025,Regular,Notebook,Stationery,7,6,6
530943,109463,07/06/2024,2003,2,10,Cash,Completed,37,Tabriz,24/01/2023,Regular,USB-C Cable,Accessories,9,16,16
530944,106160,30/05/2024,2008,1,15,Cash,Completed,30,Tehran,18/12/2025,New,Phone Case,Accessories,14,12,12
530945,100091,21/10/2024,2013,1,15,Wallet,Completed,38,Isfahan,03/07/2023,Regular,Notebook,Stationery,7,6,6
530946,107672,26/01/2026,2011,5,5,Gateway,Cancelled,39,Rasht,04/03/2025,Regular,Desk Lamp,Home Office,32,152,152
530947,105648,29/07/2024,2011,1,5,Cash,Completed,63,Qom,18/07/2025,Regular,Desk Lamp,Home Office,32,30,30
530948,108111,21/03/2025,2018,1,0,Gateway,Completed,33,Isfahan,16/07/2025,New,Microphone,Electronics,85,85,85
530949,102816,17/02/2025,2017,2,0,Gateway,Cancelled,22,Mashhad,01/03/2024,Regular,HDMI Cable,Accessories,11,22,22
530950,107828,23/07/2024,2018,2,15,CardToCard,Completed,36,Tehran,19/05/2025,New,Microphone,Electronics,85,144,144
530951,102286,04/02/2025,2013,2,0,Gateway,Completed,57,Rasht,07/08/2023,Regular,Notebook,Stationery,7,14,14
530952,105044,30/12/2025,2012,1,30,CardToCard,Completed,45,Tabriz,30/06/2024,Regular,Office Chair,Home Office,180,126,126
530953,108772,26/08/2025,2004,2,5,Gateway,Completed,61,Mashhad,05/09/2025,VIP,Power Bank,Electronics,35,66,66
530954,107617,04/12/2024,2017,3,20,Cash,Completed,47,Shiraz,26/04/2025,Regular,HDMI Cable,Accessories,11,26,26
530955,107250,20/08/2024,2008,1,5,Gateway,Completed,50,Isfahan,10/03/2024,Regular,Phone Case,Accessories,14,13,13
530956,100557,21/03/2025,2004,2,5,Gateway,Completed,53,Mashhad,03/01/2025,New,Power Bank,Electronics,35,66,66
530957,103600,13/07/2024,2009,2,5,Wallet,Completed,47,Isfahan,21/06/2024,Regular,Smart Watch,Wearables,120,228,228
530958,107297,14/05/2024,2011,1,0,Gateway,Completed,31,Kerman,18/01/2024,Regular,Desk Lamp,Home Office,32,32,32
530959,108087,07/02/2024,2008,3,10,CardToCard,Cancelled,50,Mashhad,19/05/2023,New,Phone Case,Accessories,14,38,38
530960,102538,10/01/2024,2004,2,0,Gateway,Completed,41,Qom,14/06/2025,New,Power Bank,Electronics,35,70,70
530961,109015,27/05/2026,2002,1,0,Gateway,Completed,59,Qom,01/09/2023,Regular,Mechanical Keyboard,Electronics,62,62,62
530962,100859,08/11/2024,2020,1,5,Gateway,Completed,50,Shiraz,26/01/2023,New,Gaming Controller,Gaming,68,65,65
530963,104942,02/02/2024,2002,2,30,CardToCard,Completed,39,Tehran,20/11/2025,Regular,Mechanical Keyboard,Electronics,62,87,87
530964,104753,17/05/2025,2008,1,5,Gateway,Completed,56,Mashhad,22/06/2025,Regular,Phone Case,Accessories,14,13,13
530965,101892,10/02/2025,2004,1,0,CardToCard,Completed,29,Mashhad,17/08/2023,Regular,Power Bank,Electronics,35,35,35
530966,101842,11/05/2025,2006,1,10,Gateway,Completed,22,Kerman,03/01/2023,VIP,Webcam,Electronics,48,43,43
530967,104510,13/04/2025,2001,2,5,Wallet,Completed,64,Tehran,30/01/2025,Regular,Wireless Mouse,Electronics,18,34,34
530968,109787,27/03/2024,2010,1,0,Cash,Completed,43,Ahvaz,26/01/2024,Regular,Fitness Band,Wearables,55,55,55
530969,106537,08/10/2025,2013,1,10,Wallet,Completed,34,Isfahan,28/01/2024,VIP,Notebook,Stationery,7,6,6
530971,106360,26/06/2026,2011,1,15,CardToCard,Completed,42,Tehran,17/07/2025,Regular,Desk Lamp,Home Office,32,27,27
530972,109344,25/05/2025,2011,2,15,CardToCard,Completed,32,Mashhad,08/12/2023,New,Desk Lamp,Home Office,32,54,54
530973,103284,27/02/2025,2008,1,0,Cash,Completed,22,Isfahan,01/02/2024,Regular,Phone Case,Accessories,14,14,14
530974,108394,08/11/2024,2017,2,5,Gateway,Completed,23,Tehran,31/05/2023,Regular,HDMI Cable,Accessories,11,21,21
530975,105733,10/04/2025,2014,3,15,Gateway,Completed,58,Karaj,22/11/2024,New,Backpack,Accessories,42,107,107
530976,108466,12/02/2025,2020,1,10,Gateway,Completed,53,Tehran,14/09/2024,New,Gaming Controller,Gaming,68,61,61
530977,104819,30/03/2025,2003,3,10,Gateway,Completed,43,Mashhad,16/10/2025,New,USB-C Cable,Accessories,9,24,24
530978,104404,24/05/2026,2010,2,0,Gateway,Completed,62,Isfahan,17/03/2023,Regular,Fitness Band,Wearables,55,110,110
530979,100670,16/12/2024,2003,1,15,Gateway,Completed,24,Ahvaz,11/09/2023,Regular,USB-C Cable,Accessories,9,8,8
530980,102652,30/08/2024,2015,2,0,Wallet,Completed,60,Tehran,28/06/2024,New,Bluetooth Speaker,Electronics,58,116,116
530981,101777,02/01/2025,2007,1,10,Gateway,Completed,33,Mashhad,17/03/2025,New,Headphones,Electronics,75,68,68
530982,104804,15/02/2024,2013,1,30,Wallet,Cancelled,56,Karaj,16/04/2025,Regular,Notebook,Stationery,7,5,5
530983,105344,29/01/2025,2001,2,10,CardToCard,Completed,39,Kerman,11/06/2024,New,Wireless Mouse,Electronics,18,32,32
530984,109542,22/03/2026,2003,4,20,Wallet,Completed,48,Kerman,08/07/2023,New,USB-C Cable,Accessories,9,29,29
530985,102307,22/06/2024,2004,1,0,CardToCard,Completed,33,Tehran,24/10/2024,New,Power Bank,Electronics,35,35,35
530986,103013,18/03/2024,2014,1,0,CardToCard,Completed,20,Tabriz,19/11/2025,Regular,Backpack,Accessories,42,42,42
530987,104999,14/01/2024,2003,2,0,Gateway,Completed,50,Tehran,11/03/2023,New,USB-C Cable,Accessories,9,18,18
530988,101340,10/07/2025,2017,2,5,Gateway,Completed,37,Karaj,31/12/2023,New,HDMI Cable,Accessories,11,21,21
530989,104536,23/10/2025,2011,1,0,Gateway,Completed,42,Mashhad,06/11/2023,New,Desk Lamp,Home Office,32,32,32
530990,107613,03/08/2025,2002,4,10,Gateway,Completed,39,Tehran,26/09/2025,New,Mechanical Keyboard,Electronics,62,223,223
530991,103346,07/07/2025,2017,1,0,Wallet,Completed,54,Shiraz,03/05/2023,Regular,HDMI Cable,Accessories,11,11,11
530992,104778,06/12/2025,2008,4,20,Gateway,Completed,53,Tabriz,21/10/2024,VIP,Phone Case,Accessories,14,45,45
530993,109420,07/01/2026,2006,2,5,Gateway,Completed,34,Tehran,05/07/2025,Regular,Webcam,Electronics,48,91,91
530994,102435,17/10/2024,2011,1,0,Gateway,Completed,39,Tehran,03/05/2025,Regular,Desk Lamp,Home Office,32,32,32
530995,109137,15/05/2025,2001,3,0,Gateway,Returned,48,Shiraz,22/01/2023,New,Wireless Mouse,Electronics,18,54,54
530996,100453,22/07/2025,2013,1,0,CardToCard,Completed,41,Karaj,25/01/2025,New,Notebook,Stationery,7,7,7
530997,106002,22/10/2024,2018,2,0,Wallet,Completed,57,Tehran,30/05/2023,VIP,Microphone,Electronics,85,170,170
530998,108069,03/07/2025,2013,2,0,Gateway,Completed,56,Tehran,11/02/2023,Regular,Notebook,Stationery,7,14,14
530999,101123,23/07/2025,2008,1,0,Wallet,Completed,41,Karaj,04/02/2024,Regular,Phone Case,Accessories,14,14,14
531000,102574,01/01/2024,2001,2,10,CardToCard,Completed,36,Mashhad,22/05/2024,Regular,Wireless Mouse,Electronics,18,32,32
531001,105677,14/03/2024,2008,2,0,CardToCard,Completed,43,Isfahan,04/05/2024,VIP,Phone Case,Accessories,14,28,28
531002,100124,26/09/2025,2008,2,5,Gateway,Completed,40,Shiraz,04/12/2025,Regular,Phone Case,Accessories,14,27,27
531003,104022,06/03/2024,2011,1,5,CardToCard,Completed,20,Kerman,05/03/2023,New,Desk Lamp,Home Office,32,30,30
531004,109835,14/03/2025,2014,3,5,CardToCard,Completed,23,Rasht,25/11/2023,Regular,Backpack,Accessories,42,120,120
531005,104537,08/02/2024,2003,5,10,Gateway,Completed,21,Ahvaz,22/03/2023,Regular,USB-C Cable,Accessories,9,40,40
531006,108502,16/12/2025,2014,5,0,Gateway,Completed,34,Mashhad,15/04/2024,Regular,Backpack,Accessories,42,210,210
531007,100539,24/04/2025,2002,1,15,Gateway,Completed,43,Mashhad,09/06/2023,Regular,Mechanical Keyboard,Electronics,62,53,53
531008,106216,25/06/2024,2017,3,5,CardToCard,Completed,41,Tehran,05/05/2024,New,HDMI Cable,Accessories,11,31,31
531009,109762,15/01/2026,2013,2,30,Gateway,Completed,25,Shiraz,08/05/2023,New,Notebook,Stationery,7,10,10
531010,105903,13/04/2024,2017,3,0,Gateway,Completed,22,Mashhad,08/04/2025,Regular,HDMI Cable,Accessories,11,33,33
531011,103529,05/03/2026,2008,2,0,Gateway,Completed,26,Karaj,17/04/2025,Regular,Phone Case,Accessories,14,28,28
531012,102098,26/05/2026,2013,1,0,Wallet,Completed,59,Mashhad,13/09/2025,VIP,Notebook,Stationery,7,7,7
531013,101211,22/07/2025,2017,2,15,Cash,Completed,47,Tehran,28/07/2025,Regular,HDMI Cable,Accessories,11,19,19
531014,104234,25/12/2025,2003,2,0,CardToCard,Completed,30,Rasht,04/04/2024,Regular,USB-C Cable,Accessories,9,18,18
531015,106614,12/12/2025,2015,2,0,Wallet,Completed,20,Karaj,28/10/2024,New,Bluetooth Speaker,Electronics,58,116,116
531016,106224,26/01/2025,2017,2,0,Gateway,Completed,30,Isfahan,29/10/2025,New,HDMI Cable,Accessories,11,22,22
531017,109381,15/04/2024,2017,1,0,Gateway,Completed,18,Shiraz,09/11/2023,Regular,HDMI Cable,Accessories,11,11,11
531018,103004,12/03/2024,2005,1,5,CardToCard,Completed,64,Tehran,08/07/2023,New,Laptop Stand,Accessories,28,27,27
531020,106821,19/03/2025,2004,3,5,CardToCard,Cancelled,55,Qom,12/02/2025,New,Power Bank,Electronics,35,100,100
531021,106599,31/01/2024,2013,1,15,CardToCard,Completed,24,Karaj,14/04/2023,VIP,Notebook,Stationery,7,6,6
531022,106411,18/02/2025,2003,3,10,Gateway,Completed,58,Tehran,28/09/2025,New,USB-C Cable,Accessories,9,24,24
531023,106157,04/09/2024,2008,1,0,CardToCard,Completed,22,Rasht,03/09/2025,Regular,Phone Case,Accessories,14,14,14
